drug,reactome_id,pathway_name
CHEMBL2070,R-HSA-983189,Kinesins
CHEMBL2070,R-HSA-983231,Factors involved in megakaryocyte development and platelet production
CHEMBL2070,R-HSA-9833482,PKR-mediated signaling
CHEMBL2071,R-HSA-112316,Neuronal System
CHEMBL2071,R-HSA-1296025,ATP sensitive Potassium channels
CHEMBL2071,R-HSA-1296065,Inwardly rectifying K+ channels
CHEMBL2071,R-HSA-1296071,Potassium Channels
CHEMBL2071,R-HSA-1430728,Metabolism
CHEMBL2071,R-HSA-163685,Integration of energy metabolism
CHEMBL2071,R-HSA-1643685,Disease
CHEMBL2071,R-HSA-422356,Regulation of insulin secretion
CHEMBL2071,R-HSA-5619084,ABC transporter disorders
CHEMBL2071,R-HSA-5619115,Disorders of transmembrane transporters
CHEMBL2071,R-HSA-5683177,Defective ABCC8 can cause hypo- and hyper-glycemias
CHEMBL2074,R-HSA-168249,Innate Immune System
CHEMBL2074,R-HSA-168256,Immune System
CHEMBL2074,R-HSA-189085,Digestion of dietary carbohydrate
CHEMBL2074,R-HSA-6798695,Neutrophil degranulation
CHEMBL2074,R-HSA-8935690,Digestion
CHEMBL2074,R-HSA-8963743,Digestion and absorption
CHEMBL2075,R-HSA-1474244,Extracellular matrix organization
CHEMBL2075,R-HSA-1474290,Collagen formation
CHEMBL2075,R-HSA-1643685,Disease
CHEMBL2075,R-HSA-1650814,Collagen biosynthesis and modifying enzymes
CHEMBL2075,R-HSA-5663205,Infectious disease
CHEMBL2075,R-HSA-9678108,SARS-CoV-1 Infection
CHEMBL2075,R-HSA-9679506,SARS-CoV Infections
CHEMBL2075,R-HSA-9692914,SARS-CoV-1-host interactions
CHEMBL2075,R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses
CHEMBL2075,R-HSA-9824446,Viral Infection Pathways
CHEMBL2076,R-HSA-1430728,Metabolism
CHEMBL2076,R-HSA-1643685,Disease
CHEMBL2076,R-HSA-196854,Metabolism of vitamins and cofactors
CHEMBL2076,R-HSA-2187338,Visual phototransduction
CHEMBL2076,R-HSA-2453864,Retinoid cycle disease events
CHEMBL2076,R-HSA-2453902,The canonical retinoid cycle in rods (twilight vision)
CHEMBL2076,R-HSA-2474795,Diseases associated with visual transduction
CHEMBL2076,R-HSA-6806667,Metabolism of fat-soluble vitamins
CHEMBL2076,R-HSA-9675143,Diseases of the neuronal system
CHEMBL2076,R-HSA-9709957,Sensory Perception
CHEMBL2076,R-HSA-975634,Retinoid metabolism and transport
CHEMBL2076,R-HSA-9918442,Defective visual phototransduction due to LRAT loss of function
CHEMBL2079,R-HSA-162582,Signal Transduction
CHEMBL2079,R-HSA-5362517,Signaling by Retinoic Acid
CHEMBL2079,R-HSA-5365859,RA biosynthesis pathway
CHEMBL2079,R-HSA-9006931,Signaling by Nuclear Receptors
CHEMBL208,R-HSA-1236394,Signaling by ERBB4
CHEMBL208,R-HSA-1251985,Nuclear signaling by ERBB4
CHEMBL208,R-HSA-1266738,Developmental Biology
CHEMBL208,R-HSA-162582,Signal Transduction
CHEMBL208,R-HSA-212436,Generic Transcription Pathway
CHEMBL208,R-HSA-2262752,Cellular responses to stress
CHEMBL208,R-HSA-2990846,SUMOylation
CHEMBL208,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins
CHEMBL208,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
CHEMBL208,R-HSA-383280,Nuclear Receptor transcription pathway
CHEMBL208,R-HSA-392499,Metabolism of proteins
CHEMBL208,R-HSA-4090294,SUMOylation of intracellular receptors
CHEMBL208,R-HSA-597592,Post-translational protein modification
CHEMBL208,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL208,R-HSA-74160,Gene expression (Transcription)
CHEMBL208,R-HSA-8939211,ESR-mediated signaling
CHEMBL208,R-HSA-8953897,Cellular responses to stimuli
CHEMBL208,R-HSA-9006931,Signaling by Nuclear Receptors
CHEMBL208,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL208,R-HSA-9018519,Estrogen-dependent gene expression
CHEMBL208,R-HSA-9734767,Developmental Cell Lineages
CHEMBL208,R-HSA-9734779,Developmental Cell Lineages of the Integumentary System
CHEMBL208,R-HSA-9924644,Developmental Lineages of the Mammary Gland
CHEMBL208,R-HSA-9927418,Developmental Lineage of Mammary Gland Luminal Epithelial Cells
CHEMBL208,R-HSA-9927426,Developmental Lineage of Mammary Gland Alveolar Cells
CHEMBL2081,R-HSA-1430728,Metabolism
CHEMBL2081,R-HSA-156580,Phase II - Conjugation of compounds
CHEMBL2081,R-HSA-156590,Glutathione conjugation
CHEMBL2081,R-HSA-211859,Biological oxidations
CHEMBL2081,R-HSA-9748784,Drug ADME
CHEMBL2081,R-HSA-9748787,Azathioprine ADME
CHEMBL2081,R-HSA-9753281,Paracetamol ADME
CHEMBL2083,R-HSA-1266738,Developmental Biology
CHEMBL2083,R-HSA-1430728,Metabolism
CHEMBL2083,R-HSA-163560,Triglyceride catabolism
CHEMBL2083,R-HSA-212165,Epigenetic regulation of gene expression
CHEMBL2083,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation
CHEMBL2083,R-HSA-556833,Metabolism of lipids
CHEMBL2083,R-HSA-74160,Gene expression (Transcription)
CHEMBL2083,R-HSA-8979227,Triglyceride metabolism
CHEMBL2083,R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes
CHEMBL2083,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis
CHEMBL2083,R-HSA-9843745,Adipogenesis
CHEMBL2083,R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes
CHEMBL2083,R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes
CHEMBL2084,R-HSA-392499,Metabolism of proteins
CHEMBL2084,R-HSA-446203,Asparagine N-linked glycosylation
CHEMBL2084,R-HSA-597592,Post-translational protein modification
CHEMBL2085,R-HSA-109582,Hemostasis
CHEMBL2085,R-HSA-1280215,Cytokine Signaling in Immune system
CHEMBL2085,R-HSA-168249,Innate Immune System
CHEMBL2085,R-HSA-168256,Immune System
CHEMBL2085,R-HSA-202733,Cell surface interactions at the vascular wall
CHEMBL2085,R-HSA-447115,Interleukin-12 family signaling
CHEMBL2085,R-HSA-449147,Signaling by Interleukins
CHEMBL2085,R-HSA-6798695,Neutrophil degranulation
CHEMBL2085,R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation
CHEMBL2085,R-HSA-9020591,Interleukin-12 signaling
CHEMBL2086,R-HSA-112316,Neuronal System
CHEMBL2086,R-HSA-1296071,Potassium Channels
CHEMBL2086,R-HSA-1296072,Voltage gated Potassium channels
CHEMBL2088,R-HSA-1266738,Developmental Biology
CHEMBL2088,R-HSA-9734767,Developmental Cell Lineages
CHEMBL2088,R-HSA-9820448,Developmental Cell Lineages of the Exocrine Pancreas
CHEMBL2088,R-HSA-9925561,Developmental Lineage of Pancreatic Acinar Cells
CHEMBL209,R-HSA-1266738,Developmental Biology
CHEMBL209,R-HSA-1430728,Metabolism
CHEMBL209,R-HSA-1474228,Degradation of the extracellular matrix
CHEMBL209,R-HSA-1474244,Extracellular matrix organization
CHEMBL209,R-HSA-1592389,Activation of Matrix Metalloproteinases
CHEMBL209,R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism"
CHEMBL209,R-HSA-196849,Metabolism of water-soluble vitamins and cofactors
CHEMBL209,R-HSA-196854,Metabolism of vitamins and cofactors
CHEMBL209,R-HSA-9734767,Developmental Cell Lineages
CHEMBL209,R-HSA-9758881,Uptake of dietary cobalamins into enterocytes
CHEMBL209,R-HSA-9820448,Developmental Cell Lineages of the Exocrine Pancreas
CHEMBL209,R-HSA-9925561,Developmental Lineage of Pancreatic Acinar Cells
CHEMBL2094,R-HSA-109582,Hemostasis
CHEMBL2094,R-HSA-139853,Elevation of cytosolic Ca2+ levels
CHEMBL2094,R-HSA-168249,Innate Immune System
CHEMBL2094,R-HSA-168256,Immune System
CHEMBL2094,R-HSA-418346,Platelet homeostasis
CHEMBL2094,R-HSA-418360,Platelet calcium homeostasis
CHEMBL2094,R-HSA-6798695,Neutrophil degranulation
CHEMBL2099,R-HSA-162582,Signal Transduction
CHEMBL2099,R-HSA-194315,Signaling by Rho GTPases
CHEMBL2099,R-HSA-195258,RHO GTPase Effectors
CHEMBL2099,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
CHEMBL2099,R-HSA-392499,Metabolism of proteins
CHEMBL2099,R-HSA-5625740,RHO GTPases activate PKNs
CHEMBL2099,R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
CHEMBL2099,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
CHEMBL210,R-HSA-162582,Signal Transduction
CHEMBL210,R-HSA-199991,Membrane Trafficking
CHEMBL210,R-HSA-372790,Signaling by GPCR
CHEMBL210,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL210,R-HSA-375280,Amine ligand-binding receptors
CHEMBL210,R-HSA-388396,GPCR downstream signalling
CHEMBL210,R-HSA-390696,Adrenoceptors
CHEMBL210,R-HSA-392499,Metabolism of proteins
CHEMBL210,R-HSA-418555,G alpha (s) signalling events
CHEMBL210,R-HSA-500792,GPCR ligand binding
CHEMBL210,R-HSA-5653656,Vesicle-mediated transport
CHEMBL210,R-HSA-5688426,Deubiquitination
CHEMBL210,R-HSA-5689880,Ub-specific processing proteases
CHEMBL210,R-HSA-597592,Post-translational protein modification
CHEMBL210,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis
CHEMBL210,R-HSA-8856828,Clathrin-mediated endocytosis
CHEMBL2100,R-HSA-1430728,Metabolism
CHEMBL2100,R-HSA-156580,Phase II - Conjugation of compounds
CHEMBL2100,R-HSA-156590,Glutathione conjugation
CHEMBL2100,R-HSA-211859,Biological oxidations
CHEMBL2100,R-HSA-556833,Metabolism of lipids
CHEMBL2100,R-HSA-9018677,Biosynthesis of DHA-derived SPMs
CHEMBL2100,R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs)
CHEMBL2100,R-HSA-9026395,Biosynthesis of DHA-derived sulfido conjugates
CHEMBL2100,R-HSA-9026762,Biosynthesis of maresin conjugates in tissue regeneration (MCTR)
CHEMBL2102,R-HSA-1428517,Aerobic respiration and respiratory electron transport
CHEMBL2102,R-HSA-1430728,Metabolism
CHEMBL2102,R-HSA-70268,Pyruvate metabolism
CHEMBL2102,R-HSA-9861718,Regulation of pyruvate metabolism
CHEMBL2104,R-HSA-109582,Hemostasis
CHEMBL2104,R-HSA-139853,Elevation of cytosolic Ca2+ levels
CHEMBL2104,R-HSA-1643685,Disease
CHEMBL2104,R-HSA-418346,Platelet homeostasis
CHEMBL2104,R-HSA-418360,Platelet calcium homeostasis
CHEMBL2104,R-HSA-5663205,Infectious disease
CHEMBL2104,R-HSA-9658195,Leishmania infection
CHEMBL2104,R-HSA-9660826,Purinergic signaling in leishmaniasis infection
CHEMBL2104,R-HSA-9664424,Cell recruitment (pro-inflammatory response)
CHEMBL2104,R-HSA-9824443,Parasitic Infection Pathways
CHEMBL2105,R-HSA-140179,Amine Oxidase reactions
CHEMBL2105,R-HSA-141334,PAOs oxidise polyamines to amines
CHEMBL2105,R-HSA-1430728,Metabolism
CHEMBL2105,R-HSA-211859,Biological oxidations
CHEMBL2105,R-HSA-211945,Phase I - Functionalization of compounds
CHEMBL2105,R-HSA-351200,Interconversion of polyamines
CHEMBL2105,R-HSA-351202,Metabolism of polyamines
CHEMBL2105,R-HSA-71291,Metabolism of amino acids and derivatives
CHEMBL2105,R-HSA-9033241,Peroxisomal protein import
CHEMBL2105,R-HSA-9609507,Protein localization
CHEMBL2106,R-HSA-109582,Hemostasis
CHEMBL2106,R-HSA-114608,Platelet degranulation 
CHEMBL2106,R-HSA-1430728,Metabolism
CHEMBL2106,R-HSA-168249,Innate Immune System
CHEMBL2106,R-HSA-168256,Immune System
CHEMBL2106,R-HSA-6798695,Neutrophil degranulation
CHEMBL2106,R-HSA-70171,Glycolysis
CHEMBL2106,R-HSA-70263,Gluconeogenesis
CHEMBL2106,R-HSA-70326,Glucose metabolism
CHEMBL2106,R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives
CHEMBL2106,R-HSA-76002,"Platelet activation, signaling and aggregation"
CHEMBL2106,R-HSA-76005,Response to elevated platelet cytosolic Ca2+
CHEMBL2107,R-HSA-1266738,Developmental Biology
CHEMBL2107,R-HSA-1474165,Reproduction
CHEMBL2107,R-HSA-162582,Signal Transduction
CHEMBL2107,R-HSA-162587,HIV Life Cycle
CHEMBL2107,R-HSA-162594,Early Phase of HIV Life Cycle
CHEMBL2107,R-HSA-162906,HIV Infection
CHEMBL2107,R-HSA-1643685,Disease
CHEMBL2107,R-HSA-173107,Binding and entry of HIV virion
CHEMBL2107,R-HSA-372790,Signaling by GPCR
CHEMBL2107,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL2107,R-HSA-375276,Peptide ligand-binding receptors
CHEMBL2107,R-HSA-376176,Signaling by ROBO receptors
CHEMBL2107,R-HSA-380108,Chemokine receptors bind chemokines
CHEMBL2107,R-HSA-388396,GPCR downstream signalling
CHEMBL2107,R-HSA-418594,G alpha (i) signalling events
CHEMBL2107,R-HSA-422475,Axon guidance
CHEMBL2107,R-HSA-500792,GPCR ligand binding
CHEMBL2107,R-HSA-5663205,Infectious disease
CHEMBL2107,R-HSA-9675108,Nervous system development
CHEMBL2107,R-HSA-9734767,Developmental Cell Lineages
CHEMBL2107,R-HSA-9758941,Gastrulation
CHEMBL2107,R-HSA-9820448,Developmental Cell Lineages of the Exocrine Pancreas
CHEMBL2107,R-HSA-9823730,Formation of definitive endoderm
CHEMBL2107,R-HSA-9824446,Viral Infection Pathways
CHEMBL2107,R-HSA-9827857,Specification of primordial germ cells
CHEMBL2107,R-HSA-9937080,Developmental Lineage of Multipotent Pancreatic Progenitor Cells
CHEMBL2108,R-HSA-112382,Formation of RNA Pol II elongation complex 
CHEMBL2108,R-HSA-162582,Signal Transduction
CHEMBL2108,R-HSA-162587,HIV Life Cycle
CHEMBL2108,R-HSA-162599,Late Phase of HIV Life Cycle
CHEMBL2108,R-HSA-162906,HIV Infection
CHEMBL2108,R-HSA-162909,Host Interactions of HIV factors
CHEMBL2108,R-HSA-1643685,Disease
CHEMBL2108,R-HSA-167152,Formation of HIV elongation complex in the absence of HIV Tat
CHEMBL2108,R-HSA-167169,HIV Transcription Elongation
CHEMBL2108,R-HSA-167172,Transcription of the HIV genome
CHEMBL2108,R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat
CHEMBL2108,R-HSA-167238,Pausing and recovery of Tat-mediated HIV elongation
CHEMBL2108,R-HSA-167243,Tat-mediated HIV elongation arrest and recovery
CHEMBL2108,R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript
CHEMBL2108,R-HSA-167287,HIV elongation arrest and recovery
CHEMBL2108,R-HSA-167290,Pausing and recovery of HIV elongation
CHEMBL2108,R-HSA-170834,Signaling by TGF-beta Receptor Complex
CHEMBL2108,R-HSA-176034,Interactions of Tat with host cellular proteins
CHEMBL2108,R-HSA-212436,Generic Transcription Pathway
CHEMBL2108,R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
CHEMBL2108,R-HSA-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
CHEMBL2108,R-HSA-3700989,Transcriptional Regulation by TP53
CHEMBL2108,R-HSA-5663205,Infectious disease
CHEMBL2108,R-HSA-674695,RNA Polymerase II Pre-transcription Events
CHEMBL2108,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes
CHEMBL2108,R-HSA-6807505,RNA polymerase II transcribes snRNA genes
CHEMBL2108,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL2108,R-HSA-74160,Gene expression (Transcription)
CHEMBL2108,R-HSA-75955,RNA Polymerase II Transcription Elongation
CHEMBL2108,R-HSA-8939211,ESR-mediated signaling
CHEMBL2108,R-HSA-9006931,Signaling by Nuclear Receptors
CHEMBL2108,R-HSA-9006936,Signaling by TGFB family members
CHEMBL2108,R-HSA-9018519,Estrogen-dependent gene expression
CHEMBL2108,R-HSA-9824446,Viral Infection Pathways
CHEMBL2109,R-HSA-1280215,Cytokine Signaling in Immune system
CHEMBL2109,R-HSA-1643685,Disease
CHEMBL2109,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade
CHEMBL2109,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane
CHEMBL2109,R-HSA-166166,MyD88-independent TLR4 cascade 
CHEMBL2109,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade
CHEMBL2109,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade
CHEMBL2109,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade
CHEMBL2109,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade
CHEMBL2109,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade
CHEMBL2109,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade
CHEMBL2109,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade
CHEMBL2109,R-HSA-168249,Innate Immune System
CHEMBL2109,R-HSA-168256,Immune System
CHEMBL2109,R-HSA-168898,Toll-like Receptor Cascades
CHEMBL2109,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade
CHEMBL2109,R-HSA-2262752,Cellular responses to stress
CHEMBL2109,R-HSA-2559580,Oxidative Stress Induced Senescence
CHEMBL2109,R-HSA-2559583,Cellular Senescence
CHEMBL2109,R-HSA-448424,Interleukin-17 signaling
CHEMBL2109,R-HSA-449147,Signaling by Interleukins
CHEMBL2109,R-HSA-450294,MAP kinase activation
CHEMBL2109,R-HSA-450302,activated TAK1 mediates p38 MAPK activation
CHEMBL2109,R-HSA-5210891,Uptake and function of anthrax toxins
CHEMBL2109,R-HSA-5339562,Uptake and actions of bacterial toxins
CHEMBL2109,R-HSA-5663205,Infectious disease
CHEMBL2109,R-HSA-8953897,Cellular responses to stimuli
CHEMBL2109,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling 
CHEMBL2109,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
CHEMBL2109,R-HSA-975155,MyD88 dependent cascade initiated on endosome
CHEMBL2109,R-HSA-975871,MyD88 cascade initiated on plasma membrane
CHEMBL2109,R-HSA-9824439,Bacterial Infection Pathways
CHEMBL2114,R-HSA-162582,Signal Transduction
CHEMBL2114,R-HSA-372790,Signaling by GPCR
CHEMBL2114,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL2114,R-HSA-388396,GPCR downstream signalling
CHEMBL2114,R-HSA-417973,Adenosine P1 receptors
CHEMBL2114,R-HSA-418038,Nucleotide-like (purinergic) receptors
CHEMBL2114,R-HSA-418594,G alpha (i) signalling events
CHEMBL2114,R-HSA-500792,GPCR ligand binding
CHEMBL2116,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
CHEMBL2116,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL2116,R-HSA-112316,Neuronal System
CHEMBL2116,R-HSA-1280218,Adaptive Immune System
CHEMBL2116,R-HSA-1430728,Metabolism
CHEMBL2116,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane
CHEMBL2116,R-HSA-1592230,Mitochondrial biogenesis
CHEMBL2116,R-HSA-162582,Signal Transduction
CHEMBL2116,R-HSA-1632852,Macroautophagy
CHEMBL2116,R-HSA-163680,AMPK inhibits chREBP transcriptional activation activity
CHEMBL2116,R-HSA-163685,Integration of energy metabolism
CHEMBL2116,R-HSA-165159,MTOR signalling
CHEMBL2116,R-HSA-168256,Immune System
CHEMBL2116,R-HSA-1852241,Organelle biogenesis and maintenance
CHEMBL2116,R-HSA-199991,Membrane Trafficking
CHEMBL2116,R-HSA-200425,Carnitine shuttle
CHEMBL2116,R-HSA-212436,Generic Transcription Pathway
CHEMBL2116,R-HSA-2151209,Activation of PPARGC1A (PGC-1alpha) by phosphorylation
CHEMBL2116,R-HSA-2262752,Cellular responses to stress
CHEMBL2116,R-HSA-3700989,Transcriptional Regulation by TP53
CHEMBL2116,R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK
CHEMBL2116,R-HSA-388841,Regulation of T cell activation by CD28 family
CHEMBL2116,R-HSA-389948,Co-inhibition by PD-1
CHEMBL2116,R-HSA-438064,Post NMDA receptor activation events
CHEMBL2116,R-HSA-442755,Activation of NMDA receptors and postsynaptic events
CHEMBL2116,R-HSA-556833,Metabolism of lipids
CHEMBL2116,R-HSA-5628897,TP53 Regulates Metabolic Genes
CHEMBL2116,R-HSA-5633007,Regulation of TP53 Activity
CHEMBL2116,R-HSA-5653656,Vesicle-mediated transport
CHEMBL2116,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation
CHEMBL2116,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL2116,R-HSA-74160,Gene expression (Transcription)
CHEMBL2116,R-HSA-8953897,Cellular responses to stimuli
CHEMBL2116,R-HSA-8978868,Fatty acid metabolism
CHEMBL2116,R-HSA-9612973,Autophagy
CHEMBL2116,R-HSA-9613354,Lipophagy
CHEMBL2116,R-HSA-9619483,Activation of AMPK downstream of NMDARs
CHEMBL2116,R-HSA-9663891,Selective autophagy
CHEMBL2116,R-HSA-9711123,Cellular response to chemical stress
CHEMBL2116,R-HSA-9755511,KEAP1-NFE2L2 pathway
CHEMBL2116,R-HSA-9759194,Nuclear events mediated by NFE2L2
CHEMBL2116,R-HSA-9909615,Regulation of PD-L1(CD274) Post-translational modification
CHEMBL2116,R-HSA-9909648,Regulation of PD-L1(CD274) expression
CHEMBL2116,R-HSA-9931269,AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)
CHEMBL2117,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
CHEMBL2117,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL2117,R-HSA-112316,Neuronal System
CHEMBL2117,R-HSA-1280218,Adaptive Immune System
