gene,log2FC,pvalue,FDR
TACC3,2.7657526156941623,3.0042832591905008e-58,1.4700797894366851e-56
BIRC5,4.727273340040239,3.1674385716103326e-58,1.5457609737003453e-56
CDC7,2.4044570777606813,3.219572239882358e-58,1.5670019647748277e-56
ABCA6,-3.9301285181678303,3.484717698526187e-58,1.691528433767258e-56
CEP68,-1.3611864895253856,3.773676982267884e-58,1.8269213326654866e-56
LRRC3B,-3.5627168303941295,4.0512671166798514e-58,1.9561065072923963e-56
PBK,4.084324133033497,4.368576306144427e-58,2.1037353042525663e-56
RNASEH2A,1.88482665995976,4.501182508125177e-58,2.161874015709831e-56
CDT1,3.3155988874423006,4.518167680782002e-58,2.164321218244073e-56
RFC2,1.354053367262397,4.538939477281345e-58,2.1685647061667277e-56
TMEM88,-2.447988548940703,4.5523205927551704e-58,2.1692641819351402e-56
KLF9,-2.1809896555805413,4.6950338609501096e-58,2.2314282342264974e-56
PRR11,3.341973588590367,4.7482716598099084e-58,2.250853880820827e-56
HPSE2,-4.026633933009823,4.808152016115215e-58,2.273319250632344e-56
GALNTL2,-3.844105740324297,7.389604154635633e-58,3.484791824529338e-56
CHAF1B,1.8981679488696903,7.447442893401996e-58,3.5029923252867324e-56
PSMD14,1.0725559178601003,7.852673956671948e-58,3.684077939002563e-56
KIF4A,4.8692487394957995,7.95949318012651e-58,3.7245926570139557e-56
TXNIP,-2.3274184873949615,8.528742736300802e-58,3.9807360007406023e-56
KIAA0232,-1.2386349272103168,9.291187726230707e-58,4.325511257815282e-56
MCM7,1.428736862350572,9.898472549340931e-58,4.59647693407278e-56
PJA2,-1.3074810569298112,1.0763416184082575e-57,4.9854062289785015e-56
NISCH,-1.14389939637827,1.2635046109693133e-57,5.8374554399681245e-56
GPR44,-2.266740578766717,1.3346570315186368e-57,6.150572644236392e-56
DNAJB11,1.2488756835128463,1.3427796314429305e-57,6.172378189685774e-56
FHL5,-3.365533003905788,1.3513568341303348e-57,6.196158300169896e-56
PTPRB,-2.594137720440285,1.474802763067067e-57,6.745184597012519e-56
TOP2A,4.052046964137768,1.6544104745952134e-57,7.547677661417711e-56
DIXDC1,-2.0623118948988086,1.6626041097493057e-57,7.566095652441654e-56
GPRIN1,2.867843804000473,1.6957616173710048e-57,7.697742823193117e-56
GPSM2,1.9526574150787077,1.7721941105351685e-57,8.004776524583542e-56
FAM70A,-3.2354219079180977,1.771463220511706e-57,8.004776524583542e-56
HLF,-3.5632978814060854,1.997401877589483e-57,8.999679796475585e-56
BUB1B,3.746721552846491,2.2062709786295212e-57,9.916234721973622e-56
TTC28,-2.1104268611669994,2.4214975438301562e-57,1.0856778273482841e-55
PPAP2B,-1.9428054621848752,2.5418266927347456e-57,1.1368273043697929e-55
ITM2A,-3.2239022902118606,2.691122891449201e-57,1.200649754731613e-55
KIAA1377,-2.8297653390933837,3.034409779175896e-57,1.350497829103639e-55
HSPB6,-4.735789341933956,3.9285658885172525e-57,1.7441874358214524e-55
CCDC150,2.3964171203692746,4.48348758571079e-57,1.985715925126363e-55
SNRPD1,1.233822529293409,4.891583056243854e-57,2.161201125553565e-55
C16orf59,2.7993016865901295,5.178881273411159e-57,2.2825950561719934e-55
ABCB1,-3.3815141673570848,5.268959880381972e-57,2.316687843057803e-55
NUDT5,1.5492324712983798,5.501570105183765e-57,2.4131344728833752e-55
ZNF367,1.9911991241567035,6.92951706431726e-57,3.032163440427093e-55
ACADSB,-2.3344165818440032,7.178522546684191e-57,3.133588631110128e-55
FAM136A,1.226258557225707,7.310817976016215e-57,3.18370381859864e-55
C20orf20,1.233654343709314,7.382442660070579e-57,3.2072220463309007e-55
C1QTNF9,-3.2991439282755364,7.42130365206945e-57,3.2164283423481003e-55
LOC100132707,-1.6310017220972899,7.627846890230361e-57,3.298092563963498e-55
UCHL5,1.1293555154456136,9.273228109986138e-57,4.0000135375847786e-55
GHR,-3.8008887383122296,1.043502358150949e-56,4.490513812156436e-55
FAM13C,-2.8203575097644675,1.0568414028068772e-56,4.5371896356824495e-55
TK1,3.174952550597702,1.0624253613119481e-56,4.550430318108563e-55
C20orf24,1.3077910995384094,1.0928335225901596e-56,4.669682772701567e-55
MRGPRF,-2.783094011125577,1.2154418261871011e-56,5.181425658567635e-55
RBMS3,-2.9179176293052436,1.286577120759582e-56,5.471860590931466e-55
SYNJ2BP,-1.1452558586815034,1.3287266896047233e-56,5.63795149903841e-55
ARHGEF15,-2.3097622203811072,1.3883842733013237e-56,5.877385796954417e-55
CAV1,-3.124560385844477,1.4246030688694702e-56,6.016716859079111e-55
MTMR10,-1.3805468694520115,1.473490847449213e-56,6.207796065063966e-55
MMRN1,-5.099227299088651,1.4766663166361025e-56,6.207796065063966e-55
E2F7,3.2924479879275648,2.174263367824736e-56,9.119381586293472e-55
CDCA4,1.5409844715350927,2.4043335853763065e-56,1.0061168794162047e-54
ADAMTS15,-4.0014049650846255,2.45419572104232e-56,1.0246267135351685e-54
FREM1,-4.005026606699018,2.732214190217213e-56,1.1380891282499755e-54
UCK2,1.616070428453071,2.859365018200729e-56,1.1883338225184446e-54
C1QTNF7,-4.0229187300272224,3.0833911701899083e-56,1.2785186667646218e-54
RANBP1,1.252962563616995,3.5914699494407813e-56,1.485807442947058e-54
TSHZ2,-3.280963433542434,3.9529172745176794e-56,1.631631590658624e-54
GARS,1.2482112971949295,4.016675579192445e-56,1.6541978635303186e-54
NTN4,-3.3209933246538004,4.45203996480115e-56,1.82935628621389e-54
WDR19,-1.4977712332820454,4.840911563926195e-56,1.984664711670012e-54
SHCBP1,3.197815481122026,5.522405660114073e-56,2.2589741624956512e-54
KIF20A,4.45440681737484,5.570397430021773e-56,2.2734965116297385e-54
C5orf53,-1.6934776008995156,5.825861229794597e-56,2.3724418784329095e-54
DBX2,-2.7391110190555095,5.877784111571045e-56,2.3882433969403513e-54
SH3D19,-2.1908428808142943,6.000689388982535e-56,2.4327516469409597e-54
MFSD2B,2.2659740205941534,6.233346933099897e-56,2.521458093849276e-54
ESPL1,3.3015645105929705,6.520772001397306e-56,2.63187611400078e-54
MTBP,1.7845073144750856,6.690115266317541e-56,2.694251508689783e-54
KLHL3,-2.011430630843887,7.348242844044518e-56,2.9527608055219064e-54
EGR1,-3.3541784116463482,7.520760600038401e-56,3.01542742736782e-54
NCAPG2,1.6517395845662204,7.564363146432168e-56,3.026244007791313e-54
MKI67,3.949491093620546,7.965934388724393e-56,3.1799101683760996e-54
EGR3,-3.9578439815362767,8.550565968681145e-56,3.3983832386005e-54
TSPAN7,-3.284921097171261,8.536060054315929e-56,3.3983832386005e-54
EBF1,-3.190543194460883,9.223187207502117e-56,3.657727162051439e-54
SPC25,3.501802698544206,1.0082722449778331e-55,3.989908625072064e-54
NUSAP1,3.4702434607645847,1.0520162594966892e-55,4.153980904906341e-54
POP1,1.5728882885548625,1.0709330312231016e-55,4.219522503756303e-54
CALR,1.3753304533080843,1.0763997324935904e-55,4.231901583278796e-54
C4orf12,-2.407944952065333,1.1121370384625285e-55,4.362980713606337e-54
ACER2,-2.233531376494258,1.1231122092350001e-55,4.387126940923757e-54
DLGAP5,4.387785956917978,1.1212404145753215e-55,4.387126940923757e-54
THSD4,-3.353853982719846,1.2092271743705667e-55,4.7133966284940955e-54
AQP7,-6.253439217658894,1.312340387504456e-55,5.104387195244362e-54
CDC45,4.251554355545033,1.3989002270586882e-55,5.429462864210938e-54
RUNX1T1,-3.1579110368090895,1.450393345016592e-55,5.617342565816387e-54
EDA2R,-2.582160871109007,1.9128242474842555e-55,7.392598678759215e-54
RHOJ,-2.239225760445021,2.0484392128527717e-55,7.899944701601484e-54
CDC25C,4.0063974257308566,2.058533329219824e-55,7.922089258306228e-54
PKD2,-1.6459694342525744,2.4323386174237776e-55,9.340898703157178e-54
NAV3,-3.1195126227955976,2.5558212348128598e-55,9.79444503943126e-54
FRY,-2.227828849567997,2.5636486743975772e-55,9.803801852953592e-54
HPRT1,1.398874937862466,2.6953816038209797e-55,1.028596044745352e-53
TSEN15,1.090193596875368,3.109601558059696e-55,1.1841857146728168e-53
FLAD1,1.4960934726003075,3.652725283340789e-55,1.3881118649823044e-53
CABLES2,1.4719718842466545,3.738387899057776e-55,1.4177057276364312e-53
GFAP,-3.947322091371761,4.0089436810002586e-55,1.5171476470945468e-53
GPD1L,-2.034340714877498,4.3408022416747195e-55,1.6393282822656623e-53
NRIP2,-1.9893354479820111,4.966518517952094e-55,1.8717502397987984e-53
NFKBIL2,2.3776621316132083,5.004737861609801e-55,1.8822570928694876e-53
SCNM1,1.325423499822465,5.213328886341736e-55,1.9566644477954356e-53
CASQ2,-3.903802781394247,5.65973655212867e-55,2.1198391863867937e-53
CGRRF1,-1.1184071132678435,6.029383213195227e-55,2.2536522100573453e-53
SSTR1,-3.6000599715942716,6.545213332853544e-55,2.4414450470887924e-53
SCGB1D2,-6.802739229494616,6.97846837422322e-55,2.5931277723678447e-53
CACYBP,1.2231230974079779,6.980347241994418e-55,2.5931277723678447e-53
ABCC8,-4.7760372588472,7.346483966439342e-55,2.723585491672003e-53
RECQL4,3.0597097999763294,7.580091847805242e-55,2.8044799167804636e-53
MEG3,-3.2506167889691095,7.726724661929571e-55,2.8529324345051517e-53
MAMDC2,-4.507046011362291,9.218818766606311e-55,3.39696676130637e-53
PTGER3,-3.654224257308557,9.49737675706318e-55,3.492540386036789e-53
TNS1,-2.8822081252219203,9.921104890976107e-55,3.6410054905330256e-53
FBXL17,-1.3250998165463361,9.956927124244616e-55,3.646799686974341e-53
SLC25A19,1.470354988756064,1.1198896221963084e-54,4.0934439343051006e-53
ZNF423,-2.6131430524322417,1.1487326877207871e-54,4.190457137190679e-53
TOM1L2,-1.348281169369157,1.1830298247266557e-54,4.3069383798998625e-53
JAM3,-2.1460608060125477,1.4196260554602963e-54,5.157974668172409e-53
HMMR,3.7879572552964866,1.4727170652349273e-54,5.340212896109837e-53
SNRPG,1.3260522842939988,1.4913550770498115e-54,5.397045023367339e-53
TTC13,1.2391731802580175,1.5619704634509115e-54,5.641378640118441e-53
CKAP2,1.6854623505740296,1.6570738624582758e-54,5.961208600460078e-53
DHDPSL,-3.462358693336488,1.6556732394970446e-54,5.961208600460078e-53
HSPA12B,-2.2505066516747547,1.6839117681144807e-54,6.045807872778677e-53
ABCD4,-1.0947792697360637,1.7304230920832512e-54,6.200569201809335e-53
PDE11A,-3.8634751035625525,2.0344251942533993e-54,7.27556813575533e-53
CLCN6,-1.3350126346313207,2.0554124813628755e-54,7.336210470244789e-53
RPH3AL,-2.255930269854421,2.104802083297469e-54,7.497791061108381e-53
KIAA1683,-3.0694483489170308,2.397279145875686e-54,8.522982869604514e-53
MEX3A,3.0532682092555348,2.648153802700373e-54,9.39655822038107e-53
RGS22,-3.7940247129837847,2.8040690288124954e-54,9.930441348535769e-53
MRPL13,1.2875085098828247,3.1107948652051285e-54,1.0995300763364845e-52
COX7A1,-2.9473749437803303,3.144019794049451e-54,1.109120006028724e-52
CLDN11,-3.7263379630725524,3.6818342313536736e-54,1.2938306662805196e-52
TPRG1,-3.210838838915847,4.084316770207616e-54,1.4325013134506596e-52
NBR1,-1.0008503432358875,4.213782717659985e-54,1.4750670540300905e-52
MND1,3.6020249615339113,4.277707937086925e-54,1.4945703949864358e-52
FAM13B,-1.4701920523138785,4.50935367822594e-54,1.5724859196311644e-52
LCA5,-1.9972674991123203,4.933537581722597e-54,1.717116340346012e-52
EPRS,1.1068815599479205,5.322152859570068e-54,1.8488387118846177e-52
C20orf160,-2.19287616285951,5.90820669425644e-54,2.048515932486666e-52
C10orf116,-3.9321952893833627,6.049140107108781e-54,2.0933934861159913e-52
GRRP1,-2.524320748017515,6.357100160474552e-54,2.1957930592242557e-52
TBC1D7,1.4627348443602797,6.414365083266104e-54,2.211376659293426e-52
INCENP,1.4765206474138939,6.645455654587961e-54,2.2867151092715435e-52
ANKRA2,-1.1534238016333305,7.202005934414386e-54,2.4735493212102842e-52
BAK1,1.3556049591667652,7.242803098427642e-54,2.482876549918613e-52
FGF1,-2.934390543259558,7.667792116004023e-54,2.6236244339778425e-52
C20orf194,-1.4367204106994915,1.0104168490531239e-53,3.450772589739965e-52
GCNT4,-2.767408119304059,1.1809989171679574e-53,4.0257908781289006e-52
FAM172A,-1.240431222629896,1.2272785303560022e-53,4.175729175340245e-52
CLEC14A,-1.9465883003905748,1.2719278512773445e-53,4.319571394925654e-52
ECSCR,-2.31023196236241,1.3442664911644007e-53,4.5567379774051366e-52
SFRS5,-1.283924789915968,1.3586881109285167e-53,4.597063138147173e-52
STAB2,-4.342548964374482,1.3908685207639138e-53,4.697213299344253e-52
SLC40A1,-2.8820725884720098,1.4017143201963846e-53,4.7163411775480205e-52
STIP1,1.117344040714876,1.4130173172966541e-53,4.7430722793427366e-52
NDN,-2.5598273050065066,1.4636691876597962e-53,4.897641585105013e-52
C16orf75,2.5851978873239423,1.7431051295147131e-53,5.821971132579142e-52
AMIGO2,-2.877401822700909,1.7943676447297278e-53,5.982211398720739e-52
SAP30L,-1.0862127589063775,1.8974009456916344e-53,6.314147973386622e-52
RHBDF2,1.4851065924961553,1.908752940552191e-53,6.3403339008889655e-52
CHL1,-4.3652000473428805,1.965168719940795e-53,6.515840839541401e-52
SNRPC,1.0922055036098914,2.220544973252953e-53,7.34919639056791e-52
DNASE1L3,-3.79027213279678,2.5253657888690703e-53,8.342873585260197e-52
XPO5,1.3511200082850028,2.557689178710146e-53,8.434350746387825e-52
CT62,-3.6675983074920104,2.62135304056059e-53,8.628659927183439e-52
CEP120,-1.2207873772044024,2.783109323545608e-53,9.144573829693267e-52
CDKN3,3.286907823411057,2.807768911328367e-53,9.208976124848697e-52
ACACB,-3.842685542667774,2.8811482136681524e-53,9.432651247014636e-52
FANCB,1.9499876671795477,3.0469082115903274e-53,9.957427320570688e-52
VPS72,1.2735430938572616,3.428136189647351e-53,1.1183219186406942e-51
CD36,-4.877263581488933,3.8326186210571953e-53,1.2480350046351364e-51
MAOA,-4.308084181559948,4.0534861086353627e-53,1.3176001363480269e-51
PER1,-2.537063670256833,4.397022185590787e-53,1.4267200507006967e-51
CLEC3B,-4.137841549295778,4.849270545994857e-53,1.5706631983762345e-51
PRCC,1.0280050479346663,5.3715442681654965e-53,1.73673570716548e-51
LSM2,1.0770120132560095,5.489825359005167e-53,1.7718314008860117e-51
LUZP2,-4.109532151733932,5.5083115881807265e-53,1.7746512537991817e-51
ADAMTS5,-2.8239409101668818,5.877730450526297e-53,1.8903238054934662e-51
CCDC152,-2.456297094330691,6.749073699046424e-53,2.1667264293428934e-51
RUNDC3B,-2.6535374718901643,6.766130031662707e-53,2.168377904337258e-51
C16orf89,-4.595783938927684,6.829422664649515e-53,2.184815127673376e-51
C8orf79,-3.561153917623388,7.430055920262385e-53,2.3727948757287053e-51
NR3C1,-1.7648405077523979,7.675707035003129e-53,2.4469508784266546e-51
SEPP1,-2.9925366670611915,7.932994216310333e-53,2.5245505895016957e-51
LMNB2,1.789011445141437,8.374294547234723e-53,2.6603365382777253e-51
PAQR4,2.3776594271511433,9.560254113779629e-53,3.031799749706108e-51
C9orf30,1.0835119126523827,1.154995943613511e-52,3.6564158541907376e-51
BBS1,-1.1538322049946732,1.2071102070974455e-52,3.8147616492699306e-51
GLT25D1,1.275741981299559,1.2400803713636504e-52,3.9121634315307676e-51
STAT5B,-1.3375800153864343,1.3001476022300887e-52,4.094565190898668e-51
TCF19,1.6901899573914072,1.5777476790349946e-52,4.960231606472195e-51
FLJ10357,-1.6542793821754067,1.596647229382634e-52,5.010994744215877e-51
FOSB,-4.866151574150788,2.1974609810466824e-52,6.884747373148495e-51
HNMT,-1.6292335601846375,2.2961978723518092e-52,7.181733654711337e-51
SNED1,-2.113486400757483,2.342097968549618e-52,7.312728871613842e-51
CYB5D2,-1.4649057699135994,2.3958786783921836e-52,7.467838969652896e-51
INPP4B,-2.894348514617115,2.456242670095116e-52,7.642903474143828e-51
ABCB5,-4.534147579595219,2.7444120031994006e-52,8.525005408573155e-51
LOC145837,-3.370930648597467,2.7737706717568363e-52,8.601524282451395e-51
MATN2,-3.43586032074802,2.8026298795683045e-52,8.676236683296232e-51
CFD,-4.569893253639486,2.898681965775271e-52,8.958354469101402e-51
GPR124,-1.9928172209728956,2.9600174676613044e-52,9.132406434548935e-51
PNPLA7,-2.816901118475559,3.12403619660318e-52,9.622137205882856e-51
OXTR,-4.9588472955379315,4.063002520765001e-52,1.2493046433359006e-50
GPR172A,1.9038221623860814,4.10926879862009e-52,1.2613999990098061e-50
RPL39L,1.7358988578530017,4.358837098887915e-52,1.3335111211942304e-50
SLC17A7,-3.085660480530241,4.358736580861122e-52,1.3335111211942304e-50
C21orf45,1.2692573203929474,4.5741005514575404e-52,1.3970193345332487e-50
AGR3,-5.793841040359805,4.9943780244484906e-52,1.5228251788783228e-50
ARID5B,-1.5613845307136938,5.988467681630959e-52,1.8228775452964609e-50
APPL2,-1.2304648242395544,6.6136887977905344e-52,2.0098326742267296e-50
C3orf18,-1.756514978103918,7.152548575214234e-52,2.169964028577078e-50
NPR1,-3.2934612380163326,7.326430209293502e-52,2.219018454239095e-50
NR3C2,-2.5089789028287397,7.382583330541775e-52,2.2323117004294344e-50
MFAP4,-3.9886191028524083,7.469383846532971e-52,2.2548125067734605e-50
EPR1,4.122035749792877,7.550473934522946e-52,2.275517831624523e-50
ASNS,1.7683149721860563,8.279428176963338e-52,2.4910815058721266e-50
TFF3,-5.5155872233400425,8.339260806244696e-52,2.5049433078559767e-50
MLF1IP,2.3656566812640536,8.830633716175489e-52,2.64817175511602e-50
NAALADL1,-1.8814618712273647,9.273701603518946e-52,2.776466945540385e-50
WDHD1,1.5909668185584085,1.1071870673722275e-51,3.309380326334426e-50
CCDC46,-2.105671067581963,1.1298680339136901e-51,3.371637347759164e-50
ALG3,1.3298241034441958,1.2500529038083182e-51,3.7241756150610177e-50
MRPL47,1.191539815362761,1.2762368716808297e-51,3.7959705515042713e-50
CASC5,3.274073801633328,1.2968139757879038e-51,3.850881696780948e-50
FOXO1,-1.955050195289381,1.363599720937838e-51,4.0426067948259717e-50
AFF3,-3.99587687300272,1.3666189079932066e-51,4.044969753203307e-50
MAP3K12,-1.5630477157059994,1.386912616457202e-51,4.0983718112614364e-50
ENY2,1.24730748609303,1.4036636475218093e-51,4.1411490074294155e-50
DOCK1,-1.2328655403006277,1.4906880788908814e-51,4.38368256866732e-50
KIF13B,-1.7751624393419316,1.5365969556916972e-51,4.511399094267091e-50
UHRF1,3.700112622795599,1.6001490513187654e-51,4.690420802118435e-50
GRPR,-4.30656855840928,1.6281742251833277e-51,4.764896369937639e-50
C4orf32,-2.2345099479228363,1.703360514198799e-51,4.976929605130135e-50
RRM2,3.8884300449757365,1.7514007461760717e-51,5.109094195936384e-50
AK5,-4.630277547638776,1.8676549009478288e-51,5.439507545912532e-50
THRB,-2.766980553911706,2.1870971225713498e-51,6.359701105777361e-50
C4orf31,-3.438484862113858,2.4847694032683644e-51,7.202270294218796e-50
MYRIP,-3.8573157178364297,2.5597319864025505e-51,7.407758560967508e-50
SEMA5A,-2.7339723872647674,2.741087095055195e-51,7.90744982429314e-50
LETMD1,-1.216126689549057,2.739799979227736e-51,7.90744982429314e-50
TGFBR3,-3.2843843413421716,2.9080609182773426e-51,8.362627629605446e-50
APBB2,-1.5000266066990164,2.904771368152117e-51,8.362627629605446e-50
DKK3,-2.358218836548703,3.020670378599381e-51,8.672754400890304e-50
ULBP1,3.338740288791571,3.204600000824733e-51,9.171907832549153e-50
TPI1,1.446350822582552,3.226760014573637e-51,9.220833994550064e-50
BAIAP2L1,1.450458296839864,3.306771095195463e-51,9.434663674897024e-50
BYSL,1.387523712865427,3.3687004942816493e-51,9.596315351707177e-50
