gene,log2FC,pvalue,FDR
SRPK3,2.564317320958234,5.6202239346381745e-15,2.7332336703772025e-14
OLAH,-1.6709641038504957,5.704816392692853e-15,2.7721509021940207e-14
PLEKHF2,1.143979518374513,5.7389558172917865e-15,2.7857656731243303e-14
LOC283174,-2.348358409632511,5.808703080097591e-15,2.818118927692336e-14
WT1,2.9867402985074625,5.898375748859034e-15,2.85944730242269e-14
C1QL2,-2.085599874576697,5.911903870390269e-15,2.8651327516697037e-14
SLC11A1,1.5530093064091322,5.92067000921561e-15,2.868617412237204e-14
FLJ10661,-1.2928242317822654,6.209307463740642e-15,3.006864159682652e-14
VAT1L,-1.5550341527655842,6.3809502267129614e-15,3.0891605578951073e-14
EVPL,1.3344132447008636,6.404901815349677e-15,3.0999316071473055e-14
ABCB9,1.1187284334629384,6.4789305527558616e-15,3.134094415408317e-14
MKX,-2.033326828044651,6.516617446010258e-15,3.1514874434039515e-14
HIST1H3B,1.698243898156277,6.559979148530889e-15,3.1707727148355754e-14
MPHOSPH6,1.2129628621597899,6.569051539712795e-15,3.174314976835466e-14
STON1,-1.22846527028722,6.573599123105799e-15,3.1756694489887176e-14
APOC1,1.6436601906434252,6.63376119697623e-15,3.2038831273164846e-14
CH25H,-1.5908109494544096,6.74780416341532e-15,3.256370073877229e-14
PRR15L,1.9783727956854378,6.891736203830236e-15,3.323186069359518e-14
FRY,-1.1582504703373875,6.9984408191549486e-15,3.372851952106898e-14
MFSD2A,2.217109795560014,7.194214324733747e-15,3.466285954291381e-14
CHST5,-1.1622930264643172,7.198218760904717e-15,3.4672975947274026e-14
PRPH,-1.7098130816505708,7.218937202194035e-15,3.475974649239905e-14
PAR5,-2.0686438103599647,7.220051721571214e-15,3.475974649239905e-14
SDC2,-1.2212829424306992,7.262012718198908e-15,3.495251652812658e-14
B3GALT2,-1.3751488900037625,7.484478750135817e-15,3.6013736898948526e-14
FBXO32,-1.3328063338768334,7.690759105807448e-15,3.698676037067714e-14
RNFT2,1.4536930766336384,7.720869325419909e-15,3.712176025637047e-14
TAS2R4,-1.1285386805468454,7.83217877794956e-15,3.7619621950659344e-14
OTUD7A,-1.5183097579330243,7.829100756934868e-15,3.7619621950659344e-14
CYP4F12,-2.356098971528909,7.900548651529995e-15,3.7935554498496566e-14
FBXO2,-2.2441947447635746,7.977142875279973e-15,3.8283135185531596e-14
RNF165,-1.844458735733098,8.010813366325521e-15,3.842446263694953e-14
VIPR2,-2.570467552991346,8.035814701360931e-15,3.8517868706958547e-14
ZBED3,-1.0474727706007796,8.036634914521154e-15,3.8517868706958547e-14
PRKAR2B,-1.8953232534804982,8.223542977042628e-15,3.937221273306338e-14
PSPH,1.2283311300639674,8.290612325676227e-15,3.967245430186234e-14
CSN1S1,-3.0390867051298134,8.387263628992867e-15,4.010332541070585e-14
CCDC89,-1.2534621096199658,8.41253962129267e-15,4.0213618363022705e-14
C4orf39,-1.4556133324971787,8.502345823526463e-15,4.063223970219275e-14
ABLIM3,-2.0743933651072357,8.508663961668688e-15,4.0641094225729496e-14
HIST1H2BL,1.281293603411514,8.634410903706982e-15,4.122008436406457e-14
FZD4,-1.4739389063087884,8.728878430572845e-15,4.1649219940161864e-14
SERPINB13,-1.4095284836322586,9.336966735155286e-15,4.449235745550568e-14
DIRAS3,-2.2364641540198145,9.365473195767243e-15,4.460484264326298e-14
CLEC5A,1.8318626238555114,9.393942216968087e-15,4.471703194965222e-14
OR2B6,1.759125398218989,9.449615369536921e-15,4.4958533343356137e-14
C20orf203,-1.442268305531167,9.496695616491152e-15,4.5170721271750315e-14
PRSS35,-1.4782249341527658,9.6351892385425e-15,4.5805523559464377e-14
RNF128,-2.154512617584346,1.0017512202525771e-14,4.75609740799626e-14
RPP25,1.0661852251348298,1.0457398725139771e-14,4.9597714693517264e-14
STAC2,-4.274684510221999,1.0523833580298571e-14,4.989980272523441e-14
NR1I2,-1.143186228521259,1.076231517933088e-14,5.100401541508982e-14
LOC400696,2.9117457544211707,1.0861921310799197e-14,5.1462663618031697e-14
KRT79,-1.810183469208579,1.1005680212757973e-14,5.2116648520508166e-14
C3orf67,1.7362686943434085,1.1280925887103868e-14,5.3378397172589476e-14
ART5,-1.6630020945691708,1.1300294111463102e-14,5.345614701428348e-14
SLAIN1,-2.23593096701367,1.1325734927520165e-14,5.3562575444440004e-14
RPL21,-1.254549366612316,1.1354464229185113e-14,5.368449671788483e-14
MET,-1.9953181863790306,1.1514022647592346e-14,5.442476090732887e-14
HIST2H2AC,1.4541491910196909,1.1604965861526368e-14,5.4840392932856825e-14
NUDT11,-1.4680922488398336,1.1638128000983205e-14,5.4982830003087795e-14
KCNQ4,-1.8245460178101096,1.1651602881270564e-14,5.503220738136172e-14
ALX3,-1.0446142731719559,1.1715503007654204e-14,5.530531671377839e-14
FLJ40852,-1.0849354446256108,1.1714326433891328e-14,5.530531671377839e-14
MCTP1,-1.4587251724570427,1.1829550626491433e-14,5.5814751180410464e-14
KCND3,-2.1804576069233663,1.211207466038295e-14,5.711815933755203e-14
ATP10D,-1.0824006396588484,1.2168904348199266e-14,5.737129392651418e-14
TREM1,2.005352815753165,1.2284750270075189e-14,5.788747325036984e-14
CST3,-1.1082183243446657,1.2314167141962573e-14,5.801107258932316e-14
C9orf172,1.5553179355324214,1.2364834398565058e-14,5.823469095914095e-14
GPR137B,1.1187082026840578,1.2420776245896314e-14,5.84679053540343e-14
NRXN2,-1.30475839709018,1.2556175252753172e-14,5.908998400358479e-14
PHYHD1,-2.6119556252351677,1.2742025517737242e-14,5.991813239456756e-14
RCVRN,-1.1094360466574686,1.2972026159106898e-14,6.095245022566413e-14
TPM2,-1.4149230402608808,1.3152436118537884e-14,6.176826487764321e-14
SPATA17,1.4974131819892138,1.3324375645066724e-14,6.255961048933443e-14
SLC6A14,-3.3682387432584973,1.3698789016617077e-14,6.42843661947617e-14
ZNF467,1.1642477361093668,1.4644682872983755e-14,6.861703020255426e-14
IL1RL2,-1.9477030352439506,1.4701552944215626e-14,6.886576640338576e-14
SEMA3C,-1.2689294117647059,1.486405659347296e-14,6.959115796578916e-14
FRAS1,-1.829028358208955,1.5000071628942217e-14,7.020990071011448e-14
P2RY14,-1.1827244450018801,1.5271858758116008e-14,7.140859105419617e-14
CCDC141,-1.8172074501442368,1.5302013223824346e-14,7.152102691752537e-14
C11orf87,-1.373290229524646,1.5303763107386767e-14,7.152102691752537e-14
LOC648740,-1.4187074626865668,1.5902042038957604e-14,7.414571496801877e-14
SLC26A6,1.2394147623228386,1.637989727470912e-14,7.633468256311575e-14
TCF7,-1.5170583469208552,1.741284553734903e-14,8.100332924006246e-14
ABHD1,-1.6554849492035615,1.7566625695010846e-14,8.167695722254979e-14
ZMYND15,-1.1074567540449003,1.7681459915713017e-14,8.218989143149235e-14
CCL21,-3.0406823278565183,1.7766766879508803e-14,8.25232093665983e-14
FBXO5,1.0458169948576472,1.7898889088449968e-14,8.311568318292214e-14
ZFYVE28,-1.1845404490154268,1.7918676083824747e-14,8.318634551233406e-14
PURG,-1.1328613570801453,1.7932155553118516e-14,8.322769697435399e-14
NEDD4L,-1.1057993227141605,1.8099083172906425e-14,8.391686474692197e-14
NCRNA00087,-1.615440110372508,1.809649004285353e-14,8.391686474692197e-14
PSMD3,2.1417868556377737,1.8112144351291623e-14,8.39560386112965e-14
DMBX1,2.162618299260002,1.820477111337098e-14,8.436391257044093e-14
CACNB3,1.1398814875203822,1.833516349042476e-14,8.494654645360191e-14
RLN2,-1.8134935281575322,1.838521305267515e-14,8.515675144983353e-14
FABP5,-1.4935771102470827,1.860551392987458e-14,8.613330876538836e-14
PACSIN1,1.7085984572933643,1.8902842363662946e-14,8.748752594603524e-14
HIPK3,-1.1369863915715541,1.8944270756252558e-14,8.765698031928451e-14
ZNF471,-1.61489175968895,1.902169464039726e-14,8.799286087399017e-14
CDK18,-1.097325787031231,1.9097843066524497e-14,8.832267208840077e-14
MTMR9L,-1.6062304653204569,1.9648721642122045e-14,9.082419503594403e-14
HIST1H3G,2.496227053806597,1.988690799524755e-14,9.190184976833998e-14
ZNF389,-1.4863654207951842,2.0035084650665204e-14,9.256310809544637e-14
SORD,1.4637000125423327,2.0113077051334553e-14,9.289985830130496e-14
CHRNA7,-1.352473648563903,2.0588961965984164e-14,9.502557674107753e-14
HBG1,-1.4353285338015807,2.0694235821413206e-14,9.548724325910889e-14
C1orf204,-1.2804821898908818,2.086969242308426e-14,9.624803931527813e-14
PIGR,-4.838827129060582,2.1297049422093018e-14,9.811951167561611e-14
FGL2,-1.4799773485513583,2.1449397206935297e-14,9.877140838802003e-14
CLTC,1.17209722814499,2.1874372212022658e-14,1.0065197102513863e-13
KIAA1529,-1.6427218361971665,2.2513556506122924e-14,1.0346232493838818e-13
C9orf163,1.0656714661984203,2.2864460408974244e-14,1.0496892126722778e-13
STXBP1,-1.2400775492286495,2.2916077928062033e-14,1.0517936624420404e-13
AVPR1A,-1.2254441113758938,2.3081133622594433e-14,1.0591022821580199e-13
FLJ33360,-1.259600827793804,2.32867524257813e-14,1.0682680302583089e-13
GSTM2,-2.4245963250972,2.337897245703225e-14,1.0719582761595922e-13
PABPC4L,-1.167200464066223,2.341541906115176e-14,1.0730888045572645e-13
SLC28A3,-3.1664430327354824,2.4110319965816792e-14,1.1035457740451673e-13
LPAR1,-1.098766800451525,2.4157650594824515e-14,1.1054341723921333e-13
C21orf58,1.24513500564405,2.4676560403412587e-14,1.12832813118141e-13
TLR4,-1.1581427818888734,2.477750497088621e-14,1.1326592741964883e-13
IFI6,2.046501028471086,2.5104449298030156e-14,1.1470288417972964e-13
HIST1H1C,1.936751724570426,2.5156502480457273e-14,1.1491187318739367e-13
PFKFB3,-1.5989073372632632,2.5405728700386297e-14,1.159920941893985e-13
HCG4,-1.8674383795309173,2.54586112949485e-14,1.16204388516035e-13
C7orf31,-1.4186422801956589,2.5556393916086398e-14,1.1656302642308212e-13
GALNT6,1.5714392825787051,2.570335464755598e-14,1.1717459670660192e-13
TM4SF1,-1.2973001254233019,2.5751451445586828e-14,1.1736446436254807e-13
CRAT,1.5772771102470848,2.5972748001152412e-14,1.1834341223153375e-13
ARHGEF16,1.028157757431332,2.661385329827743e-14,1.2114327871681522e-13
SLC19A1,1.0208137463940812,2.7455415595905514e-14,1.2494273252306702e-13
GPR137C,1.1428321961620487,2.7677886542548504e-14,1.2589219608545988e-13
SDK1,-1.4317274049918476,2.7920273065742817e-14,1.2696296043360392e-13
OSCAR,1.161278690580711,2.8103485167675262e-14,1.2776417095584236e-13
RASSF7,1.1327892010535567,2.8131063702781142e-14,1.278576161252747e-13
C9orf4,-1.0068743133074125,2.822312859778019e-14,1.2821203141137827e-13
C21orf63,-1.487840348676782,2.833755485360123e-14,1.286997282934389e-13
KRT19,1.3942721811112495,2.881116132457962e-14,1.3078542882576627e-13
THOC4,1.047694192901039,2.94952784885699e-14,1.338575303733328e-13
C3orf54,-1.0867487771227902,2.9580152183563556e-14,1.3417387812573836e-13
ODZ1,-2.3716,2.993487726902197e-14,1.3568340909561925e-13
CDK2AP2,1.0569463689953569,3.029421785195865e-14,1.372438147235449e-13
CHST7,-1.1935406496927135,3.0323657217148916e-14,1.373430038128295e-13
FLJ42875,-1.573510974539069,3.036618332428306e-14,1.3750140175421008e-13
TIGD3,1.388144964254359,3.102770366913514e-14,1.4032230804702284e-13
LRIG3,-1.1481335131067372,3.1254387946142956e-14,1.4127728427704004e-13
FBXO40,-1.124329762949956,3.1548680942338054e-14,1.425367682286869e-13
KPNA5,-1.073034754797443,3.174110912486022e-14,1.4337057305206713e-13
SERPINA5,-2.9881087921735876,3.3085234264917214e-14,1.493676883244762e-13
TBX4,-1.3835216229775495,3.3219463213676455e-14,1.4993649612659374e-13
APOC2,1.8989601404740988,3.347510974416289e-14,1.510529059675253e-13
IDI1,1.0484548099836957,3.419523782522293e-14,1.5426416707125974e-13
C11orf93,-1.833492248839835,3.469129079174219e-14,1.5646322256741403e-13
SPAG16,-1.4772987708516263,3.7052680434167e-14,1.6694800543147078e-13
ANGPTL4,-2.3022433839207332,3.743016686346761e-14,1.6856539520428027e-13
HIST1H2AG,1.8470848990342408,3.951985010256901e-14,1.7771240894690307e-13
SMAD9,-1.6868168694343417,3.974937393692308e-14,1.786562601910644e-13
ATP1A3,2.1666280571930265,3.984405852372003e-14,1.7903761967595054e-13
HESRG,-1.0941291860027589,4.038278101754484e-14,1.8132406582692865e-13
AMPD1,-2.210934855136085,4.096229834159695e-14,1.8388081793146466e-13
ADAMTSL2,1.4460733099209842,4.104671847778005e-14,1.8416894662337446e-13
HIST1H2BJ,2.1542253982189896,4.103670815511259e-14,1.8416894662337446e-13
C2orf73,-1.2255933274802455,4.161158678573291e-14,1.8661141026378326e-13
THSD4,-1.813375529913456,4.2544223316038963e-14,1.9060607851879332e-13
CACNA2D3,-1.4089488272921105,4.2733532293402544e-14,1.9140710835059216e-13
EPHX2,-1.4877173335005676,4.3499735360106125e-14,1.9474315857353955e-13
RASL10A,-1.765287169196037,4.357025644920975e-14,1.9501091176419108e-13
NCALD,-1.7977917722312746,4.487373219954766e-14,2.003032239402565e-13
PODXL2,1.4861477988210208,4.552620540998705e-14,2.0306628695858718e-13
PDZK1P1,-1.437683594631883,4.558416686365927e-14,2.0327500965683235e-13
LOC162632,-1.8595928383293625,4.577826971639488e-14,2.0404060814092456e-13
HTR7P1,-1.00237490279694,4.6656027942811644e-14,2.078511200790505e-13
SOX12,1.1661567540449038,4.6816750016279723e-14,2.085160999624027e-13
SCNN1G,-2.7794625486015305,4.819691598275834e-14,2.1455819555738566e-13
ARHGAP8,1.2032769221121296,4.865285768550755e-14,2.1642912229943647e-13
IRAK2,-1.235043245955099,4.870096403446511e-14,2.1659019015865343e-13
RAVER2,-1.5072716041640541,4.921469613955676e-14,2.187146273994999e-13
FCHSD1,-1.0112936159538437,5.0426906565100536e-14,2.238831659035427e-13
DCLK1,-1.7702478866173355,5.082656440441114e-14,2.2560252422665107e-13
C17orf93,2.503301730841591,5.2204464474559244e-14,2.3149278120107234e-13
TEKT3,-1.3526182490906802,5.236811714474023e-14,2.321053899161691e-13
OR7A5,-1.4884533049040511,5.32098450639627e-14,2.3577867811570424e-13
ADAM15,1.078607098958983,5.657862559123347e-14,2.502796407380857e-13
VGLL3,-1.3659427944312075,5.698496040112626e-14,2.517100786657853e-13
RAD51L1,-1.1511523266022836,5.69800364774311e-14,2.517100786657853e-13
STAB1,-1.1379190267151635,5.748489192372122e-14,2.538567413118625e-13
C1orf133,-1.0538108114887743,5.776865364376341e-14,2.550479753280197e-13
SOCS3,-1.5040061833688707,5.791744584284189e-14,2.5564288716713166e-13
TRIM17,-2.1425664116392817,5.890013120060323e-14,2.598484481876005e-13
TCAP,2.5225781136335135,5.936930816129482e-14,2.617339589392225e-13
FGF19,-1.2728174338392075,5.939102700398604e-14,2.617663110299172e-13
MSX1,-1.0807197667126553,5.950965823012892e-14,2.6216222380518793e-13
WNT9B,-1.2576614699611186,5.95915619021319e-14,2.6245952124473916e-13
SERP2,-1.6000304904051168,6.036672626182347e-14,2.6574498625005385e-13
C1R,-1.0495838203938312,6.041045489518364e-14,2.6587318918206666e-13
MMP23B,-1.4448271541452415,6.284622989934524e-14,2.765264498085041e-13
UNC5C,-1.8045105355575064,6.392316543232114e-14,2.8119704697064807e-13
PDE8B,-2.3321651574062487,6.414984406497145e-14,2.821260235599602e-13
RRAD,-2.1561614197917978,6.486222633208462e-14,2.8519012220360784e-13
AKAP7,-1.0649162423178238,6.506248385607596e-14,2.8600154398264927e-13
C11orf70,-1.7193640913081647,6.513731394867343e-14,2.862613534060122e-13
ESR2,-1.2115262134704619,6.580759301232385e-14,2.8899773597185307e-13
GRIA3,-1.673237539194782,6.6297258546212e-14,2.9107790576861967e-13
TNNI2,-1.5347983694970515,6.660342687477579e-14,2.9235162271558806e-13
ZIK1,-1.7676703373886875,6.801771780136098e-14,2.983437390694395e-13
CITED4,-1.9850679794305783,6.816838575512758e-14,2.988605794558255e-13
C4orf36,-1.0764747272043143,6.899963364443844e-14,3.0228648164373353e-13
CEACAM6,4.318835131067352,7.035844162435409e-14,3.080170064665987e-13
WNT2B,-1.2142768970274682,7.110922255417867e-14,3.1115412936387367e-13
LPCAT1,1.1349311802332842,7.132906248434108e-14,3.120410777222929e-13
PCDHB12,-1.2133648438479891,7.182871418089749e-14,3.1415138977291615e-13
ANG,-1.1975422801956608,7.263891089527264e-14,3.1761856714548347e-13
FAM195A,1.0102051047284561,7.275119964410584e-14,3.1803316213296316e-13
AP1S3,1.170682515991471,7.619117817785319e-14,3.3283129742535677e-13
P2RY13,-1.5588123040260884,7.745502430387363e-14,3.3818992741746503e-13
ANO1,-1.6069992474601769,8.154653775265862e-14,3.5579856824344315e-13
ZNF727,-2.1018462059450638,8.162623076524654e-14,3.5606093424868985e-13
CALB2,-2.4813199046782906,8.17655282572242e-14,3.565831123301994e-13
ACSBG1,-1.2864783895647798,8.18954357451651e-14,3.570640998489198e-13
SC4MOL,1.1599060328609028,8.258752429674905e-14,3.5990919434372107e-13
MYO9A,-1.143819089426815,8.312815847218338e-14,3.6200523173903213e-13
ARHGAP39,1.0993621472469588,8.343376250732097e-14,3.63249169796882e-13
BTBD8,-1.605059914712153,8.400206238196674e-14,3.6554853969374625e-13
FCGR1B,1.295273309920983,8.420190298838864e-14,3.663306023177912e-13
VGF,2.2875075504828795,8.495256680866548e-14,3.694198694739937e-13
SLC2A10,1.443162799448137,8.49478524153426e-14,3.694198694739937e-13
C4orf38,-1.2686518625360588,8.517399492954462e-14,3.702942989497255e-13
EGFL8,-1.4465030352439472,8.583696257882161e-14,3.7299838382007394e-13
LIMS3,-1.235004151511352,8.637225448779195e-14,3.75055856021297e-13
HLA-J,-1.3543193904427437,8.651135587809964e-14,3.7557028644146145e-13
TDRKH,1.0073771855010687,8.840282564347693e-14,3.834159245147035e-13
ERMP1,1.1013625862285252,9.20138568009337e-14,3.9850778856707023e-13
SASH1,-1.0659832309043011,9.336516170287901e-14,4.0416790451308125e-13
XYLT1,-1.183890229524648,9.340733004259007e-14,4.042543102152323e-13
N4BP3,1.1653239056816744,9.666630473587418e-14,4.1806052390285527e-13
LOC121838,-2.280765207575568,1.0087405000651985e-13,4.3574046802768885e-13
LIF,-1.595299874576697,1.013083806936407e-13,4.374090260356598e-13
PCDHGA11,-1.3716899912203688,1.0294776171743448e-13,4.440659020242796e-13
CTNNA3,-1.2632793553242192,1.0431366447681421e-13,4.4963808535909284e-13
UNC5D,-1.0183046532045656,1.0544605897001558e-13,4.5419654790137094e-13
PPFIA3,1.3894039633763953,1.0716637468839806e-13,4.61497402047057e-13
FAM184A,-2.086869685187506,1.0788571470986204e-13,4.644852565902599e-13
LOC100128288,-1.0412138216480589,1.1200276747280963e-13,4.819825948717621e-13
EMILIN2,-1.1579340649692682,1.1260007045491118e-13,4.843239797946002e-13
ST3GAL6,-1.045046632384297,1.1284272568276187e-13,4.852530440829942e-13
KLKP1,1.419791784773611,1.1333391997239619e-13,4.872501996356939e-13
CD1C,-2.233155186253606,1.1345563031725376e-13,4.876582853990485e-13
CPE,-1.2047973159413026,1.165594567487596e-13,5.004084413202054e-13
CAPN9,2.7344683807851506,1.1680771047847312e-13,5.01355990058865e-13
HTR1D,1.990989389188511,1.18658085613428e-13,5.089380613622124e-13
HIST2H4A,1.6005058572682795,1.1875483736670973e-13,5.092330517282019e-13
HIST1H3C,1.4434425561269284,1.1879669651234867e-13,5.092925733900808e-13
CHTF18,1.1786354320832801,1.2433638719665813e-13,5.326653933021341e-13
NPFF,-1.0573603662360473,1.2477307922723553e-13,5.342847238704701e-13
CPS1,-2.100219277561772,1.2515673159943327e-13,5.356755197047928e-13
CCDC80,-1.4061284460052637,1.280602021106271e-13,5.479736386976364e-13
ZNF391,-1.4574881349554731,1.2885997153654263e-13,5.511367626597004e-13
