gene,log2FC,pvalue,FDR
SFRP4,-1.0889152343411599,3.3439177737415356e-09,6.54368256669718e-09
LGR5,-1.1992748289006316,3.4689206158199883e-09,6.782466376989393e-09
HOXC10,1.499445642380663,3.827463478527761e-09,7.472256295542775e-09
DNAJC22,1.1397055618123533,3.899178250609474e-09,7.609814698814652e-09
ABCA4,-1.2219213765918733,4.216460956820241e-09,8.215825176300454e-09
TNFRSF13B,-1.09381433769384,4.250044744058755e-09,8.279491061226617e-09
MCOLN3,-1.036881473620376,4.270153901239327e-09,8.31688545519575e-09
SULT1E1,-1.0384001819284414,4.6428560987813945e-09,9.024191881496661e-09
SERPINB4,-1.039796209824136,5.3131529013640226e-09,1.0289958747050675e-08
ANO5,-1.3126013168153836,5.665310893499745e-09,1.0957991094928897e-08
TMEM40,-1.2964009139738373,5.9203990979073746e-09,1.1439234134296563e-08
LPPR3,1.5586582430910498,6.068326433494112e-09,1.1713864906563448e-08
DHRS9,-1.215953915793122,7.069659742944457e-09,1.359630388809487e-08
PAX2,1.3699744303907124,8.542233520175082e-09,1.6352326928988015e-08
CD207,-1.053342653556268,8.922403553534272e-09,1.7063932746898967e-08
TMEM92,1.0050873689682058,8.943080269417798e-09,1.7099883418509682e-08
ESRRG,-1.1540473230529313,9.67185495387987e-09,1.846423361591778e-08
CD79A,-1.3545800485142516,1.0187284823648761e-08,1.9421778974117974e-08
LST-3TM12,-1.6669797106471456,1.0409650756679105e-08,1.983947992082816e-08
CSMD3,1.2257375942129434,1.0620488293326135e-08,2.0228601904720692e-08
FNDC1,1.3087128346183832,1.097846107484635e-08,2.0888567674864442e-08
C10orf116,-1.1488278870311053,1.1515130225684215e-08,2.1877665744507856e-08
